QUOTE_UNIXTIME,UNDERLYING_LAST,STRIKE,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,C_LAST
2023-01-02 01:00:00,4049.6231729751094,3831.9499516602245,94.95759370114867,0.3739210470128136,0.08243504472493496,26.379398663608285,-7.373045229980647,14.800247641571415,-37.56714697609161,-0.023608396190946235,382.9162011739031
2023-01-02 02:00:00,3639.771647510852,4103.42985569252,266.7496522179664,0.9444485826943034,0.039699216220747416,12.94521373965698,-1.2523393744600653,1.202072590448,130.48695031008805,0.012860212933966043,248.9256348322102
2023-01-02 03:00:00,3859.964106889528,4091.1845789745494,358.17343803149504,0.6417343972985582,0.015631697070886085,2.6413343182360993,-8.710974149265011,29.52965936442124,-108.94698567224306,-0.07709342633473036,305.8957963072091
2023-01-02 04:00:00,3914.6901982034296,3723.370331270279,93.63347279215046,0.6714791486672069,0.07379509473975922,36.30424257419252,-2.8000319737255372,11.504433677251276,9.774538343099737,0.09939810056251022,349.93934586135623
2023-01-02 05:00:00,3532.515288903998,4080.2408319054744,238.77372953803717,0.6322821536376398,0.03604745051415539,6.065149900276706,-8.988343803868968,4.566846417506004,122.438699184299,-0.014888824460656492,228.5708674120945
2023-01-02 06:00:00,3925.281396331007,3525.9053443008447,72.30563595730514,0.1989921389594368,0.06712708252291326,15.138756413598358,-3.7686214625217462,20.0012656618937,-58.609009948648485,-0.030353872058526268,539.1416947177337
2023-01-02 07:00:00,3619.366886581104,3917.388914937437,206.34554291863762,0.41833386410228013,0.027064394198176567,26.62354539419487,-6.439327008808552,8.52864867286378,56.88385480107896,0.04204196966325298,217.70765994142798
2023-01-02 08:00:00,3545.5361150896956,3661.0061861013924,169.33535764124272,0.7509397983633183,0.008122963480667267,28.220829388987383,-2.11086037034133,17.57334812793143,-101.7473703804742,-0.027220118700933507,193.19651715657042
2023-01-02 09:00:00,4164.2198760773335,3584.396820044095,354.78194531551105,0.10137289755315915,0.09925817954877635,30.0291598493568,-7.663095511746364,17.603037235337737,-156.28822185273603,0.06665486100575153,908.2645075956582
2023-01-02 10:00:00,4175.942423152192,3553.8672411404464,222.1124545342103,0.27785277608971226,0.01562015079305993,8.312766517485032,-3.607981706100402,13.371894627086075,117.75369003714253,-0.009145855127914949,882.6812433528423
2023-01-02 11:00:00,4065.878143681523,3987.402143114698,127.56982581168886,0.2763191084658536,0.09884209939634811,18.98687024108244,-7.64317465424115,25.083558466351278,-160.41255063651727,0.04391168265308698,270.7727285181429
2023-01-02 12:00:00,3713.2296384213596,3737.9124746376465,41.64496148409568,0.432018927594506,0.09772799325664473,30.859711355848336,-2.8633971688784623,7.949011846663291,-91.44744196816616,-0.0785093567116227,100.34057730871278
2023-01-02 13:00:00,3568.3704798044687,4007.336740070133,55.20509248825111,0.9803687409421851,0.07938181039080397,48.490943231689236,-1.2632196543925123,13.458977748532025,142.04376879897603,0.06922383711102235,111.02047051472468
2023-01-02 14:00:00,3978.96311855851,3545.7494385592595,82.2406794322008,0.06750254668382194,0.06594229620819976,36.381556884984434,-8.7319820087324,16.130763857729143,-61.41228516853312,0.04714359735562197,584.3110180348519
2023-01-02 15:00:00,3808.106745617721,3720.703236481427,91.60283138920877,0.518700994380595,0.05778070502510847,46.130187854697894,-1.334043114044965,19.90874162301899,189.21813980566444,-0.057656644307606864,240.02198680170213
2023-01-02 16:00:00,3585.4267643913454,3877.643904662736,310.4748611120153,0.17936468201221045,0.08661015453778348,38.11060291570885,-4.0642474558570205,23.519155515167686,191.8937339095439,-0.07094279805084268,264.5438267758844
2023-01-02 17:00:00,3846.623837077889,4053.5062153872746,204.8463177231216,0.9706765454097441,0.028943952161948797,29.585848444620023,-8.728895091329761,11.844218486347682,-92.68959181857733,-0.03674153025487512,230.53525715565036
2023-01-02 18:00:00,3524.0719647806527,3723.126752052449,191.03768265164376,0.1133035047274642,0.046768121248487705,9.601168456817227,-5.72458144640288,19.38140832289788,-183.60871110004382,0.09521411720638087,203.96133408093297
2023-01-02 19:00:00,4136.5242814551475,3938.1239635059064,41.89063823226438,0.40360100236159124,0.0619389969366502,33.334282594625655,-8.391397065149022,4.518328592055574,82.02531368215165,-0.048633685086588274,310.5085803443415
2023-01-02 20:00:00,3681.145987120012,4120.184423765331,313.95098807254374,0.7378849848346062,0.04111904758694911,31.168978297995352,-2.996521111334305,27.97944301627436,-19.60539894066251,-0.008774558210673345,273.12252759391333
2023-01-02 21:00:00,3963.7655990477874,3931.1042317276133,263.82722067109654,0.7045544280274453,0.0427486454090268,30.123458522863324,-2.4113186558205033,11.491764192630106,-159.69886241616948,-0.09399595485653274,302.2560487041184
2023-01-02 22:00:00,3718.197753262588,3663.0716323275437,24.698952093500576,0.42272863689393225,0.03302846675020844,24.489293399412038,-8.94203479727201,21.885642659293154,83.00912759121712,-0.020554494086753496,132.50372940805914
2023-01-02 23:00:00,3864.0476148244675,3517.0805470895766,258.35981048886555,0.34652416795271823,0.05642318166845361,26.43283019946378,-4.938601473053557,0.6102324564653294,-187.53003635523152,0.014264003086620548,607.042005239209
2023-01-03 00:00:00,3882.697195540296,4109.069211730651,198.39144933006583,0.39761237855287057,0.08505745280151161,16.722126355905203,-1.8537494397408283,6.15561428714421,148.07867619689685,0.09062492250159303,229.0016185410136
2023-01-03 01:00:00,3629.398118867869,3514.888587595271,29.829751197574062,0.2642762631586393,0.020152837800631287,25.965634632115158,-0.638369584490035,14.61247632970734,-144.5389883546785,0.003347208988012884,197.51428781084655
2023-01-03 02:00:00,4178.709239435191,4112.29117087894,167.2797341579596,0.2053329387067998,0.09344330387534415,9.877795283923913,-4.8648213325822995,26.347574031970396,-149.07524850131,0.06382146523553756,292.72995927193085
2023-01-03 03:00:00,4042.59297635278,3870.2559938190484,176.91414480246715,0.48303969755889,0.06890876537482298,40.25871986801884,-0.4972077638859296,15.817654498520314,-129.73108081256618,0.009425528513780113,397.4936699701195
2023-01-03 04:00:00,4157.649259094932,4157.347388959028,60.50770715959565,0.2685337560676073,0.08232732126800302,9.288847734935391,-4.643110295439702,27.89611446881637,184.10654339682662,-0.09184299731289639,135.7262177871256
2023-01-03 05:00:00,4126.379145299355,4059.148265041566,345.17982365510306,0.2874616648972501,0.05561906926300117,4.248314494473321,-6.058095054000921,14.51390689748389,77.2677441015384,-0.036998344962045196,388.2533162221794
2023-01-03 06:00:00,3918.5299851677596,4198.553877373336,310.2410105904416,0.6567560634745571,0.07795167014240635,21.81230131785787,-1.5179687144710452,14.713472902078498,120.54861418545468,0.015109901566220652,289.0123041263827
2023-01-03 07:00:00,4145.311964516181,3745.498270816197,244.19315312512452,0.9685373316998922,0.001620039733946721,32.915371975303096,-5.070172895419109,3.5924036550159566,-40.94600570689879,0.09011879318622487,671.0623003696915
2023-01-03 08:00:00,3561.9447514363437,4037.031802251789,168.73787976522163,0.6036372005593751,0.08183804247795352,21.885841246677067,-5.280974894354769,24.079687324566596,-65.47490899801778,0.07182607195024666,193.74791053968482
2023-01-03 09:00:00,3637.1880036934017,3781.3516395264696,150.2944226783456,0.07697946706496628,0.004013885908536652,13.83770659756543,-5.0968751059017166,7.408962374011875,-106.20639728673203,-0.054328877164230474,186.71565695335573
2023-01-03 10:00:00,3531.659102237377,3835.912934212736,237.60531551009828,0.07558361385406698,0.08899133763628625,27.908559194522038,-1.5321499813025463,26.988374681169454,-7.740788675036425,-0.0559780339961673,227.95567416631823
2023-01-03 11:00:00,3727.731231534285,3939.253824252859,199.0826323335205,0.951423220845566,0.09919627472386433,17.350116770609997,-1.6805845831194788,27.324726609911885,20.7314934136674,-0.05976540657721985,220.2443794992414
2023-01-03 12:00:00,3772.0741027826375,4111.573979930437,22.72968364688825,0.29729079030733363,0.029406746217677783,46.64338450633166,-5.964800075597888,28.299303356224492,52.70993746110215,0.08449977926050063,75.30441971967633
2023-01-03 13:00:00,3689.944322241727,4188.8584284395065,187.06346680117107,0.09206698608247543,0.021031855628579368,46.1322569801786,-6.667001401294749,15.6069146730927,-97.1525984005222,0.07053323062034414,211.32839626281546
2023-01-03 14:00:00,4080.1162564063507,4037.7913897051626,294.3373202899864,0.5990445871503816,0.07653633638580408,25.118590998604773,-5.080719759608707,20.312813543509332,179.46163236119625,0.05497668645058976,335.4403489964003
2023-01-03 15:00:00,3749.7273286855125,3792.4367475171334,167.6225553228897,0.6236487782902661,0.025302634092025322,16.394199700912925,-4.27227490262891,23.355476401849906,-132.09660071714566,-0.021452977155154485,203.28693654113044
2023-01-03 16:00:00,3696.6541567811664,3794.949901593949,18.96415080730797,0.6485048201186882,0.08655623831722035,36.85662069783196,-7.616627893720031,3.930438559513968,186.26126990656493,0.0008761408597533605,67.40918503542501
2023-01-03 17:00:00,3879.887258210774,4016.307611112224,286.9915427751721,0.2674020278575413,0.010284259215747672,1.835647174153332,-2.060449152844094,18.028715849924918,-194.0575509969985,-0.007133651040969436,275.2309126667461
2023-01-03 18:00:00,3598.646957482334,3667.144002037812,73.49778047963065,0.015110684214475034,0.012595519637935827,23.738450302182564,-5.135172342675771,1.0289370390993502,-7.549723273261755,-0.049320378488125476,129.18732614149457
2023-01-03 19:00:00,4061.5378865278276,3577.3318791919764,94.39660473413416,0.9650153694544719,0.09791515551006157,16.816169713516675,-6.659544515800404,14.926982501661776,-66.65286475337489,0.0010056092297533903,649.4448902978536
2023-01-03 20:00:00,3552.1854505758397,3748.2355103485434,60.117819002788,0.2508930456911025,0.06738388982700047,46.02679425512773,-8.931790070360094,4.645280448606822,-20.350634427899685,-0.09390069042944911,115.3296022287207
2023-01-03 21:00:00,4190.820855620362,3701.0672941578573,120.5284986780966,0.6760262880525475,0.08468872244289528,0.6001513636341271,-7.611548395963931,5.487687778862541,28.265831592315614,-0.07363792530050817,682.4117731665282
2023-01-03 22:00:00,4040.57133850766,3707.415684319193,276.2142995763518,0.7066298698787096,0.0324329377351518,27.640743785917454,-0.507188282440163,10.951427000778045,-25.76433679491639,0.07731791923378928,614.3518317031044
2023-01-03 23:00:00,3639.1009770739206,3663.525425734937,189.57583871893712,0.6100074170794857,0.06764837495206044,37.0331790533313,-6.949003131804734,12.97311500149509,-34.06125987936201,0.050335953406284654,209.81143506932617
2023-01-04 00:00:00,3503.865481986522,3529.4652327454532,74.78166506501009,0.3129073942136482,0.059424182730859726,24.250899376202064,-8.311407106329646,18.695172735965617,93.08936616532262,-0.015426318188182587,126.87864876441704
2023-01-04 01:00:00,4070.822999918384,3512.5117543133897,320.4079785254949,0.27109625376406576,0.0603150120122947,4.270151508136083,-5.393272083450068,2.23285255315547,74.35051003458585,0.003430072456775446,863.4359947279024
2023-01-04 02:00:00,3994.800140693332,4191.405672815222,321.04737705730815,0.5976682827027031,0.06825324595377216,48.62306950139511,-6.929122566397513,15.11075283712334,133.30851281433917,-0.026000222808004514,299.72514178613994
2023-01-04 03:00:00,4010.305017628691,3799.4411936151037,317.76112514179255,0.8660956336116915,0.05753591731290986,25.900521568804898,-9.648407497288058,5.478753907593034,-100.01640750420178,0.04815597343213449,510.2083651275024
2023-01-04 04:00:00,4039.889242680162,3769.0286530117774,87.16061715426184,0.9467337289233956,0.0429062369302666,30.70931221595057,-6.768547827205827,17.21925525095226,43.81140390162543,0.05683743584641592,428.7936903066111
2023-01-04 05:00:00,3551.831256213863,3975.7530978851487,164.70236062606065,0.10590580440375763,0.027592269438054685,11.830489135375366,-4.558913760605314,19.122138367835504,34.07791415714154,0.05265703804063182,190.87356779988718
2023-01-04 06:00:00,3750.926009980991,3652.777721505545,359.5212244914194,0.15482861259771985,0.07685813309132021,24.17490425534019,-4.4828762798003305,16.701277696585617,-52.1048756509245,0.04452234496688992,395.9617464493926
2023-01-04 07:00:00,3581.1083416675906,4164.972828765158,281.78455385314646,0.9447362587830797,0.022627243000318622,21.457474597916093,-6.434410788231113,22.14886531434923,-5.576983238927635,-0.05909913226144084,251.72109174374935
2023-01-04 08:00:00,4104.172398112915,4050.4415100908864,9.916108747329334,0.7365352283347926,0.06923543061544142,3.744792100099187,-5.526972437473994,10.06827732722704,-74.4871426777085,-0.03240600415190425,107.84864530254237
2023-01-04 09:00:00,3936.3086887792906,3562.587701618582,23.7996758100796,0.8829938248297731,0.023333282264932666,5.308017677373361,-0.34482081765233596,22.953197748993926,-143.26224095320592,-0.006030913003265016,454.13249840401375
2023-01-04 10:00:00,3731.628617396854,3792.30654304945,169.33495253650145,0.20263263413534316,0.06253301699544539,41.873625980938726,-6.226515227696884,12.98301245124581,-114.47951573490687,-0.03384140171446888,203.33646772810226
2023-01-04 11:00:00,3544.4908452002164,4115.382815293516,331.86537513946945,0.5875858711094019,0.0747078267129029,11.990997610329512,-7.41773186740017,14.525534949677905,-157.79454143951958,0.05098804003166579,270.38237921763306
2023-01-04 12:00:00,3717.6876252009633,4161.312415603988,196.62615625274069,0.7011395944174736,0.02187138889065392,9.747913574931527,-7.565329559332399,19.443063817832144,73.22783007604966,-0.034129295150009065,218.29163580690187
2023-01-04 13:00:00,3727.628325418723,3827.1810578749087,181.70156543251593,0.6801118854469727,0.005994330086130828,25.24557256250696,-5.4223538729586584,0.5507515199767188,64.29095724366061,-0.07235358264293257,210.4047269367173
2023-01-04 14:00:00,4010.724324836645,3929.3879724474955,38.49790048417017,0.4081516908666981,0.01309737429941741,38.437356568125644,-2.4047985128305593,19.61982664260745,180.24254863194912,-0.020191909590339188,185.5404721915407
2023-01-04 15:00:00,3946.290229948649,3616.9237622644528,239.72473822436731,0.015394891691308477,0.06059969672710255,3.097325928949396,-7.940118158115268,18.55755447216346,91.87136545889652,0.09598288655647608,585.2185780647477
2023-01-04 16:00:00,4121.048919803428,4193.8180382958835,300.0676536190823,0.5829260568042631,0.08494464062257356,28.840395981912792,-2.9070387285923194,9.295413502598397,-179.18166449754742,-0.054823717413284824,298.92409003438456
2023-01-04 17:00:00,3830.5504476133647,3662.17019096841,138.85330274026026,0.25310153917960876,0.004499682123542437,5.960522142028668,-9.788501766505837,2.5738285469846844,153.69806957158167,0.022431731788645815,357.38941497945325
2023-01-04 18:00:00,3583.7159721568114,4159.912241894588,283.0983255877445,0.45025424614289034,0.07341512590416463,1.8230525412809229,-5.81067022016054,2.7280634973912345,145.07006517829032,-0.01340539003205874,252.4909331577118
2023-01-04 19:00:00,3999.2713510560966,3954.752654294658,352.03397867379624,0.9575810150838173,0.03413186459500522,2.6371976081108697,-2.2413493479721316,27.696712409556856,-22.671871690920533,-0.08579508647013467,358.7263209115307
2023-01-04 20:00:00,4032.549534031828,3925.4157564152015,74.37475758160652,0.3990353176424347,0.04785283699195225,41.70820541042207,-6.612670442255686,20.678379636775112,34.345220211168616,-0.0024246788003881026,252.75881408609402
2023-01-04 21:00:00,3892.8940382986475,3858.881957711556,191.01531538608057,0.8398016066644267,0.09288595498455657,5.898624181403078,-4.362628985546006,3.813078413122212,190.43133298900753,0.040432865729662495,259.3063952654279
2023-01-04 22:00:00,4039.6770259681925,3661.468868202431,104.80535470087007,0.18854060574925113,0.03319715047358455,2.2575682206145977,-7.950207671740892,10.701695079267191,12.921745539266505,0.0026439951655637508,551.3818574362566
2023-01-04 23:00:00,3845.6569174550737,3623.5696224038556,289.39186294735134,0.6724604980250288,0.04653369339394861,21.894994357145613,-2.580046088738277,17.774489817047893,162.1287313504359,0.07442121274931622,496.0284292054524
2023-01-05 00:00:00,3865.912980567396,3654.3403463491227,210.82157854662248,0.9770069544389435,0.0013682414760681106,42.19967359710124,-9.477208967312404,25.06715115271946,-166.7844968759254,-0.042212596668483475,446.61879359467684
2023-01-05 01:00:00,3799.278712850985,3630.506783500978,231.62258240586087,0.10189310087293679,0.008159872000483837,13.120418824465096,-1.4745735512449964,1.3098278613902559,-123.57925251652686,-0.08275016573920702,410.89443449992274
2023-01-05 02:00:00,3517.7933887208665,4045.7091314967274,291.23866825980133,0.008319942227192012,0.025859159113478403,21.08563087629582,-8.01803613578332,7.098993944100266,-23.69802262347287,0.08731312233160123,251.3844451042632
2023-01-05 03:00:00,3575.523998895313,3745.087681416711,144.52922252179604,0.43358279263261434,0.0027852240821074404,1.9961266281875611,-1.2560196829166925,26.6924697088614,33.90272333492188,-0.0243607300943562,179.9952669731587
2023-01-05 04:00:00,3522.0004299807138,3540.4898735943775,334.0078749685708,0.0926254830513672,0.0631375326048251,22.453925706743792,-6.4747075869948265,0.27496650551449453,126.49114074512009,0.015281110290726674,269.53260740741007
2023-01-05 05:00:00,3945.4872878846463,4178.3718410985675,194.5555365448411,0.7483843496762314,0.042639835680162254,28.880654031856682,-2.773164255255134,6.041973083816622,195.30484605727474,0.0584006252260392,230.44431587804544
2023-01-05 06:00:00,3720.049186753429,4118.650119474398,57.65351033490202,0.9145486638485589,0.0548145202728022,28.545352687607238,-6.807747022138115,28.77072527918898,-44.45940141035343,-0.03513726722488388,118.27831109207898
2023-01-05 07:00:00,3855.999483815292,4149.426598236649,254.00317813161288,0.43402097270875883,0.017464718589632954,16.621334608718257,-0.9408832876535245,18.402055395665133,-181.03374554396603,0.04323290763552223,257.3357340184312
2023-01-05 08:00:00,4135.296531748265,4196.435475852505,289.54039290996286,0.25871164215544096,0.029593202943661613,15.776659033156776,-8.733628744816256,7.850140999125194,120.46860131812993,-0.0729162300364344,294.64887797743086
2023-01-05 09:00:00,3674.5045604042125,3621.726674453641,115.61801212964724,0.4344033190066098,0.06638244748527251,5.331180946829894,-8.214802107274012,2.009732831875428,41.752287633123245,-0.04174125055889895,218.22343752009147
2023-01-05 10:00:00,3787.2680461249406,3777.369413231861,312.8704288045448,0.723447817850001,0.09653027236303999,18.33991603231342,-5.069698748411977,0.8457402134166647,-120.58285645271934,-0.07105787277269603,290.41089931656256
2023-01-05 11:00:00,4028.8857969801343,4030.766932992864,330.74228798950475,0.009054161580370979,0.00504167736022092,4.9747334436482324,-9.180615609618538,7.342352389107818,-2.068617351431934,0.06224611168027157,306.81272999086826
2023-01-05 12:00:00,3660.1587158441357,3987.2144326376547,101.07013789290026,0.5894539894846972,0.08903843208552661,38.329797235602584,-8.04019815298238,26.444574587667315,96.92409821348976,-0.05547015295464293,154.08306260136428
2023-01-05 13:00:00,3553.885936880155,3607.7271344378987,358.985337541056,0.6132916848873791,0.057688120131120846,48.31371488740929,-0.5623361778798563,12.477409628925285,108.16471482745752,0.04348071108104206,281.95863206754564
2023-01-05 14:00:00,3702.8260170396375,4071.0831874934324,51.359707737796825,0.6376882468959355,0.05639195667556238,48.503722833335345,-0.23510338852112844,21.61000107497979,-0.15263520049519919,0.08865967944913052,111.11895107536908
2023-01-05 15:00:00,3612.854901077803,3657.1084002856624,73.73571896690883,0.2420220799808772,0.05002785352077604,43.25355496876969,-6.237406706695781,27.548551061398733,-77.91418794845634,0.0055544418137754015,129.9071437875486
2023-01-05 16:00:00,4150.788356639801,3656.6723303758363,67.24206632187953,0.7140527233781268,0.006939408590418339,30.039607466980954,-0.7671397898606436,12.241213848084499,189.4970328153974,0.008005838452137537,636.6422143471535
2023-01-05 17:00:00,4065.6842656950917,3875.8820960253893,326.3062441528727,0.0913914863317764,0.008987685173616066,35.043284862194,-4.551753243265683,5.7383211311219116,65.34504438259714,-0.007793286380437592,497.33387465822767
2023-01-05 18:00:00,3943.3826295572962,3915.057954389192,238.81678159861107,0.1992703364668008,0.06009120056590861,14.260290134020703,-7.3025753412623295,15.513537925707585,-36.70499226148052,-0.034821971321271454,283.5036535988571
2023-01-05 19:00:00,4110.022413131403,3906.0603454864677,55.5180633761296,0.8774700466544819,0.034095857143555834,31.538521008631033,-2.9760127891940136,27.242510611795634,-87.81471031813903,-0.004868993815016576,332.19657247469706
2023-01-05 20:00:00,4062.5704538293803,3564.0407861784283,160.71804770444737,0.7387231507265664,0.09172680665776807,22.78247747199387,-3.410981934251428,24.131232424131017,92.44119320142485,0.020561506453351888,714.193234920986
2023-01-05 21:00:00,3630.599041220225,4114.222603841266,224.58377915047774,0.013745554011345251,0.04065905373594723,24.100866988846626,-0.10874680891266642,1.9748953008946135,-103.12662176249292,0.09719831443413188,227.83006611221964
2023-01-05 22:00:00,4124.791298942984,3685.920029812094,30.4643910211249,0.2483762603698002,0.01432814587026411,37.8888280187579,-7.3495271259071675,20.777184002327456,-131.31600441052473,0.08755291186364485,534.2039453397981
2023-01-05 23:00:00,3877.5395693409555,3590.660444897963,322.08197446867865,0.21440648299316456,0.0714718833502036,14.095917779862582,-3.279404973382646,17.15692567376861,11.933555584828115,0.07243059165862435,578.2747334035789
2023-01-06 00:00:00,4065.2081086148437,4122.123655908284,293.31529043616035,0.2708063280369726,0.029335342144100985,15.901980584725994,-9.47976244970553,27.223895290392765,-84.00504294234325,0.07782610714097167,291.53700609639696
2023-01-06 01:00:00,4127.263909946445,4168.956048760828,184.40047235547294,0.2475597702798864,0.05254703073558932,46.23208955643183,-8.863539613032806,3.674442505508917,51.562057969446016,-0.0064301633415914106,234.6857980909515
2023-01-06 02:00:00,3722.6024324803047,4103.4893320858155,353.0012145695972,0.06252629574284574,0.06978327855051701,2.8112147425486125,-9.960816250489067,16.021083396139698,-152.8245300503066,0.031488865435492966,292.87230913240154
2023-01-06 03:00:00,3577.0363471693736,4066.6612523074145,152.4827574354114,0.45894051659682034,0.09002641112020704,24.28171492066702,-0.005393189403268828,26.38388080535677,61.97644182692863,0.07901334458724284,184.95976987447378
2023-01-06 04:00:00,3659.554613779359,3958.669386447315,359.2002664483217,0.7327334747861651,0.07921911948016762,45.64004002039309,-1.9772630285252224,12.30071360225229,-86.68138880091911,-0.02140984700172939,290.42908903054337
2023-01-06 05:00:00,3798.9754520383794,3885.6001594263976,243.79079956332387,0.6067317247174364,0.06763610678727242,30.51815039090785,-2.132769852664592,14.459847531986012,-199.90282622619492,0.09235249566909376,248.38118681326165
2023-01-06 06:00:00,4072.6103361457454,3560.8907319379873,231.65501473768865,0.6728716685980798,0.06796331823951436,27.320353710606604,-4.902739247118203,2.113820330008749,-149.22557693032945,-0.0168427875861634,771.2793062332325
2023-01-06 07:00:00,4102.511408279441,3785.917249149489,60.573536782961526,0.08114917853623915,0.09459246440320866,12.487208961467761,-6.9993291709456,8.344309213467325,173.44615113403762,0.02021653307864313,450.2952092191646
